00072730	1
00072808	289
00072897	183
00072989	1
00073032	298
00073177	1
00073343	183
00073525	289
00073584	1
00073713	289
00073813	1
00073828	228
00074038	1
00074453	183
00074624	289
00074641	1
00074790	341
00074834	183
00075021	1
00075135	1
00075283	280
00075421	1
00075471	280
00075515	289
00075618	353
00075708	1
00075790	1
00075912	341
00075998	183
00076072	341
00076114	1
00076196	302
00076323	341
00076341	1
00076393	1
00076400	1
00076563	1
00076884	1
00077071	1
00077419	1
00077645	1
00077698	1
00077950	183
00077981	1
00078760	1
00079018	1
00079212	306
00079398	313
00080169	1
00080304	1
00080456	183
00080705	1
00081072	183
00081367	183
00081509	183
00081572	1
00081671	23
00081725	1
00081836	1
00082081	1
00082241	1
00082308	1
00082563	1
00082714	1
00082870	1
00082929	183
00083124	1
00083260	1
00083334	1
00083523	183
00083809	1
00083975	1
00084107	183
00084230	183
00084371	1
00084562	183
00084738	1
00085046	1
00085219	306
00085432	1
00085626	183
00085678	306
00085907	183
00086077	1
00086297	306
00086320	1
00086809	1
00086835	1
00087152	24
00087218	306
00087290	183
00087423	310
00087454	1
00087663	1
00087736	1
00087849	1
00087988	1
00088481	306
00088532	183
00088713	240
00088725	1
00089027	302
00089154	84
00089324	1
00089351	1
00089657	1
00090186	183
00090253	274
00090386	190
00090513	183
00090708	1
00090779	1
00090888	1
00091013	306
00091124	1
00091234	276
00091311	1
00091968	1
00092293	1
00092366	305
00092690	1
00093006	310
00093127	310
00093163	183
00093327	1
00093483	1
00093593	1
00093775	1
00093979	1
00094001	166
00094240	303
00094312	1
00094448	1
00094460	1
00094500	1
00095121	303
00095280	1
00095329	1
00095377	1
00095502	276
00095595	109
00095747	93
00095870	93
00095873	1
00095971	1
00095990	1
00096343	229
00096513	1
00096520	1
00096648	1
00096766	1
00096969	339
00097179	1
00097394	1
00097504	1
00097621	1
00098083	1
00098385	1
00098517	1
00098770	1
00099184	1
00099517	1
00099588	231
00099721	1
00099951	339
00100044	1
00100235	183
00100253	176
00100543	1
00100551	1
00100905	1
00101191	162
00101277	1
00101609	23
00101629	183
00101779	183
00101800	23
00101956	1
00102303	183
00102457	1
00102586	1
00102779	329
00102791	1
00102927	160
00102974	1
00103140	295
00103317	1
00103419	258
00103619	182
00103696	1
00103834	1
00103875	183
00104026	183
00104147	183
00104249	1
00104299	230
00104539	1
00104868	1
00104976	136
00105164	342
00105333	183
00105479	340
00105554	183
00105624	137
00105778	183
00105820	1
00106272	137
00106456	1
00106592	183
00106843	183
00107231	1
00107739	1
00107875	181
00107943	1
00108181	1
00108303	1
00108475	1
00109081	181
00109389	1
00109660	1
00110057	1
00110964	138
00111129	1
00111222	274
00112312	1
00112628	1
00112674	1
00112997	340
00113113	1
00113663	115
00113726	1
00113818	1
00113853	183
00114052	1
00114095	88
00114291	183
00114431	1
00114615	1
00114837	1
00114871	1
00115036	1
00115157	1
00115500	340
00115667	162
00115803	288
00116376	1
00116619	1
00116687	229
00117124	219
00117267	219
00117385	1
00117578	219
00117959	340
00117985	1
00118066	1
00118238	1
00118268	354
00118523	1
00118552	299
00118733	84
00119074	183
00119079	230
00119210	241
00119266	183
00119297	241
00119524	1
00119568	1
00119873	1
00120010	137
00120095	1
00120202	162
00120316	1
00120515	137
00120943	1
00121046	1
00121166	274
00121366	274
00121645	1
00121678	180
00121865	274
00122097	1
00122106	307
00122338	1
00122626	1
00122661	1
00122954	1
00123170	1
00123234	339
00123430	1
00123783	1
00124442	1
00124617	129
00124880	1
00125078	1
00125126	1
00125436	340
00125629	1
00125633	1
00125841	1
00126236	1
00126264	1
00126584	139
00126721	138
00127286	139
00127531	1
00127672	1
00128477	137
00128638	137
00128867	342
00128976	181
00129089	1
00129317	298
00129743	1
00130093	1
00130347	138
00130778	115
00131018	1
00131090	138
00131426	115
00132219	137
00132355	138
00132385	1
00132601	138
00132756	1
00132982	138
00133338	1
00133417	24
00133668	340
00133851	24
00133978	183
00133981	129
00134099	129
00134136	183
00134328	1
00134472	340
00134564	183
00134574	1
00134737	1
00134780	1
00135013	1
00135285	1
00135311	1
00135504	137
00135578	1
00135637	137
00135718	1
00135799	340
00135857	1
00135952	340
00136048	340
00136152	342
00136254	1
00136329	1
00136800	183
00136876	138
00136984	1
00136991	1
00137279	137
00137313	1
00137791	1
00137877	129
00137940	183
00138069	1
00138217	1
00138221	343
00138508	1
00138599	340
00138956	1
00139544	138
00139586	183
00139729	1
00139758	138
00139908	1
00139919	1
00140112	138
00140123	343
00140264	137
00140393	1
00140652	190
00140751	183
00140900	339
00140967	183
00141027	1
00141396	217
00141524	117
00141806	1
00142191	1
00142361	210
00142665	1
00143204	1
00143251	190
00143589	266
00143704	1
00143885	217
00143914	1
00144314	1
00144445	295
00144694	183
00144722	1
00144728	24
00144850	1
00145024	137
00145147	1
00145218	1
00145299	1
00145448	1
00145623	1
00145772	1
00145929	256
00146138	1
00146443	263
00146572	282
00146856	1
00147187	185
00147454	295
00147595	295
00147815	1
00147862	339
00148057	1
00148472	183
00148763	1
00148978	263
00149084	162
00149262	1
00149508	173
00149583	1
00149699	173
00150202	1
00150287	1
00150591	1
00150762	295
00151087	343
00151279	263
00151497	1
00151689	1
00152018	274
00152558	1
00152727	217
00152887	1
00153061	1
00153105	217
00153263	1
00153288	217
00153809	263
00153961	289
00154141	1
00154233	305
00154433	1
00154689	229
00154778	1
00155085	229
00155143	1
00155298	289
00155487	1
00155547	1
00155727	1
00155797	211
00156101	1
00156276	1
00156390	263
00156485	183
00156601	1
00156625	348
00156812	1
00156839	1
00157081	348
00157389	1
00157957	1
00158185	1
00158222	1
00158503	1
00158804	1
00158996	292
00159177	1
00159236	183
00159368	1
00159553	183
00159620	1
00159642	1
00159880	183
00159899	302
00160086	182
00160261	1
00160288	1
00160532	302
00160688	1
00161044	276
00161225	1
00161243	1
00161739	162
00161888	253
00161987	182
00162167	183
00162236	1
00162632	1
00162688	1
00163047	1
00163406	1
00163441	1
00163592	1
00163779	1
00164072	183
00164152	1
00164201	1
00164345	1
00164444	1
00164579	329
00164658	183
00164801	1
00164816	1
00164999	306
00165178	302
00165244	1
00165298	1
00165942	1
00165971	1
00166146	1
00166172	182
00166355	137
00167278	1
00167824	183
00167934	1
00168217	1
00168237	174
00168564	1
00168588	1
00168658	1
00168910	1
00168911	1
00169298	1
00169458	1
00169651	329
00169806	1
00169811	169
00169955	1
00170156	1
00170844	164
00171127	183
00171249	1
00171586	1
00171590	1
00171618	1
00171852	1
00171882	16
00172073	129
00172490	140
00172505	1
00172710	1
00172732	183
00173159	1
00173283	1
00173338	1
00173764	1
00174379	1
00174412	1
00175605	236
00176137	1
00176327	183
00176459	183
00176618	183
00176756	183
00176874	183
00177127	215
00177186	1
00177243	1
00177448	353
00177578	183
00177783	210
00177963	24
00178380	183
00178575	24
00178832	339
00179060	1
00179311	1
00179486	24
00179567	1
00179718	1
00179959	1
00180413	1
00180495	183
00180770	1
00180837	183
00180962	1
00181005	183
00181258	1
00181434	183
00181476	1
00181559	183
00181664	1
00181781	1
00181875	183
00182037	1
00182213	1
00182269	1
00182406	1
00183053	1
00183090	1
00183505	1
00184117	1
00184802	305
00184907	1
00185103	249
00185104	1
00185307	231
00185438	217
00185465	1
00185698	1
00185778	217
00185857	183
00186001	1
00186161	1
00186567	1
00186616	1
00186634	1
00186740	1
00187016	183
00187147	250
00187526	1
00188000	1
00188137	1
00188252	183
00188466	180
00188580	183
00188721	1
00189062	1
00189189	183
00189257	138
00189511	1
00189565	1
00189580	1
00189669	1
00189823	183
00190023	180
00190115	1
00190180	139
00190682	1
00190783	1
00190999	183
00191142	1
00191517	1
00191603	1
00191980	242
00192051	1
00192300	263
00192613	1
00192659	1
00192836	1
00192910	229
00193130	1
00193406	285
00193486	1
00194170	1
00194414	1
00194534	1
00194645	242
00194696	183
00194912	1
00194969	1
00195342	1
00195569	1
00195617	1
00195813	1
00196024	1
00196084	1
00196364	1
00196485	1
00197229	312
00197419	289
00197423	1
00197590	1
00197610	339
00197744	1
00197772	1
00198057	1
00198118	307
00198213	1
00198270	190
00198451	294
00198477	1
00198631	1
00198793	305
00198850	1
00199130	263
00199309	1
00199490	1
00199659	1
00199707	190
00199912	1
00200397	1
00200768	1
00200863	1
00201034	1
00201058	274
00201407	183
00201671	1
00201722	1
00201923	1
00202236	1
00202284	1
00202569	1
00202934	183
00203020	1
00203081	183
00203213	1
00203342	1
00203649	353
00203753	348
00203866	1
00204022	1
00204199	1
00204391	1
00204439	339
00204585	183
00204814	303
00204943	341
00205046	1
00205079	303
00205349	1
00205543	339
00205598	1
00205649	344
00205766	1
00205885	1
00205891	306
00206302	303
00206600	231
00206927	1
00206998	1
00207184	1
00207306	306
00207418	1
00207434	276
00207622	302
00207728	183
00207761	1
00208055	1
00208210	1
00208277	303
00208497	1
00208797	302
00208836	1
00208943	303
00209174	183
00209301	306
00209546	274
00209598	1
00209837	1
00209943	1
00210259	1
00210518	1
00210738	1
00210797	178
00210940	289
00211108	1
00211110	274
00211396	1
00211462	274
00211593	1
00211776	1
00211852	1
00212049	1
00212065	270
00212173	1
00212205	306
00212414	1
00212790	1
00212808	306
00213052	306
00213186	1
00213223	180
00213343	306
00213353	1
00213544	1
00213694	303
00213794	1
00213903	1
00214020	1
00214951	1
00215013	303
00215314	306
00215683	306
00215800	1
00215838	288
00216038	306
00216174	306
00216216	1
00216561	183
00216607	342
00216692	183
00216723	303
00216801	1
00216991	118
00217014	229
00217152	1
00217427	180
00217700	183
00217773	160
00217956	1
00218045	339
00218208	229
00218427	276
00218475	1
00218602	210
00218753	190
00219012	1
00219403	1
00219575	1
00220023	306
00220115	1
00220276	1
00220461	1
00220522	306
00220869	1
00222135	1
00222248	163
00222376	136
00222472	1
00222485	1
00223109	1
00223250	1
00223362	199
00223500	1
00223720	306
00223854	302
00223983	302
00224166	354
00224260	1
00224738	210
00224901	1
00225150	1
00225593	210
00225786	1
00226071	1
00226107	230
00226379	183
00226566	1
00226618	1
00226882	1
00226951	1
00227003	1
00227165	1
00227507	1
00227595	179
00227667	1
00228236	1
00228283	1
00228535	306
00228655	1
00228858	183
00229026	193
00229260	1
00229280	1
00229605	1
00229630	1
00229814	263
00229934	1
00230033	1
00230172	342
00230276	1
00230324	276
00230475	276
00230746	1
00231161	276
00231557	1
00231567	303
00231887	1
00232386	303
00232542	1
00232863	1
00233203	1
00233335	1
00233386	285
00233614	160
00233795	306
00233980	278
00234105	270
00234217	1
00234277	306
00234390	182
00234423	1
00234536	1
00234725	1
00234857	1
00234892	1
00234988	183
00235110	1
00235208	274
00235368	1
00235435	1
00235918	183
00236104	1
00236289	1
00236581	1
00236592	1
00236999	1
00237078	1
00237259	1
00237511	1
00237869	166
00237877	183
00238022	1
00238527	1
00238542	183
00238720	183
00238867	183
00238871	174
00239024	138
00239230	88
00239321	1
00239614	183
00239910	1
00240131	1
00240184	1
00240293	1
00240571	1
00240754	1
00240810	1
00240938	1
00241038	1
00241245	138
00241496	183
00241507	138
00241689	1
00242003	274
00242026	1
00242146	137
00242205	1
00242583	1
00242808	1
00243124	1
00243237	1
00243373	1
00243606	1
00243900	1
00243918	1
00244416	1
00244625	1
00245059	1
00245289	183
00245457	1
00246217	1
00246552	1
00246746	1
00246754	118
00246940	145
00247390	1
00247439	1
00247442	1
00247792	190
00248026	1
00248063	242
00248368	145
00248659	1
00248977	1
00249017	1
00249188	183
00249313	274
00249501	1
00249556	183
00249679	1
00249721	1
00249780	1
00249852	1
00249969	1
00250181	1
00250259	1
00250710	339
00251013	1
00251064	1
00251463	1
00251615	183
00251780	145
00251791	1
00251809	24
00252019	1
00252020	1
00252307	145
00252430	288
00252662	302
00252710	1
00252990	1
00253270	242
00253277	1
00253395	292
00253761	1
00253919	217
00254415	242
00254597	210
00255079	183
00255214	145
00255389	1
00255600	145
00255710	145
00256369	183
00256507	1
00256746	1
00256862	1
00256961	295
00257228	319
00257269	1
00257535	183
00257650	1
00257770	1
00258109	1
00258665	1
00258695	145
00258854	288
00258857	1
00259177	303
00259643	303
00259894	303
00259927	1
00260051	1
00260311	1
00260622	1
00260648	1
00260881	229
00261029	263
00261258	344
00261314	1
00261405	1
00261533	1
00261604	274
00261705	1
00261845	1
00261957	1
00261972	285
00262076	1
00262249	169
00262549	1
00262596	190
00262703	1
00262743	169
00262792	1
00263044	1
00263231	1
00263492	288
00263682	1
00263813	190
00263947	190
00264034	1
00264366	350
00264386	1
00264529	242
00264776	1
00264875	1
00265094	1
00265119	1
00265386	1
00265673	1
00266197	183
00266253	344
00266391	1
00266586	183
00266634	1
00266798	183
00266806	339
00267041	183
00267217	309
00267349	309
00267519	183
00267522	1
00267681	1
00267855	1
00267871	1
00268011	1
00268112	1
00268165	1
00268314	1
00268457	342
00268557	263
00269018	239
00269140	1
00269258	263
00269423	1
00269963	288
00270005	1
00270215	1
00270275	303
00270440	183
00270561	1
00270826	1
00271263	282
00271520	1
00271711	1
00271879	229
00271946	1
00272123	229
00272391	1
00272448	1
00272683	1
00272713	229
00272878	343
00272910	1
00273077	229
00273082	1
00273257	183
00273319	288
00273445	1
00273449	354
00273690	190
00273963	1
00274283	1
00274707	210
00274724	1
00274941	190
00275088	1
00275151	1
00275253	1
00275466	183
00275572	242
00275607	1
00275843	1
00276068	1
00276214	1
00276342	210
00276373	183
00276601	1
00276620	190
00276813	210
00276883	1
00276987	210
00277376	295
00277399	1
00277569	210
00277659	1
00277811	1
00277935	1
00278040	295
00278117	1
00278221	339
00278403	1
00278551	1
00278555	1
00278810	190
00279136	295
00279235	340
00279239	1
00279465	1
00279822	1
00279835	1
00280301	1
00280532	1
00280586	1
00280853	1
00280930	1
00281101	1
00281132	1
00281462	1
00281703	183
00281752	164
00282050	282
00282076	1
00282485	1
00282523	1
00282613	1
00282652	1
00282790	1
00282840	1
00282953	1
00283090	1
00283127	339
00283568	1
00283703	1
00283911	1
00284101	161
00284409	341
00284669	1
00284798	1
00284813	1
00284930	1
00284958	1
00285088	54
00285141	179
00285231	183
00285314	61
00285387	302
00285414	183
00285506	1
00285557	1
00285705	1
00285856	1
00285889	290
00286008	1
00286333	183
00286360	137
00286497	339
00286605	1
00286756	295
00286798	84
00286928	1
00286957	351
00287258	1
00287560	1
00287735	183
00287848	1
00288000	136
00288017	1
00288486	1
00288563	1
00288970	1
00289082	1
00289175	342
00289297	183
00289365	1
00289388	340
00289392	1
00289532	1
00289679	1
00289840	1
00289974	1
00290125	351
00290132	1
00290276	342
00290302	1
00290406	1
00290579	1
00290740	1
00291004	266
00291286	1
00291444	1
00291757	183
00291873	1
00291965	1
00292247	315
00292368	183
00292386	263
00292507	1
00292672	1
00292712	1
00293141	183
00293760	1
00293916	1
00293977	1
00294175	1
00294190	340
00294245	1
00294452	183
00294522	1
00294868	1
00294884	1
00295172	1
00295346	1
00295563	1
00295697	1
00295701	1
00295966	1
00296178	1
00296263	1
00296585	1
00296946	339
00297062	1
00297404	351
00297507	183
00297532	339
00297906	1
00298041	1
00298161	1
00298497	162
00298556	1
00298767	1
00298896	1
00299217	162
00299341	1
00299580	1
00299680	145
00300317	1
00300441	1
00300537	1
00300761	1
00301187	1
00301192	1
00301338	1
00301856	1
00302130	1
00302394	1
00302464	1
00302861	136
00302875	1
00303056	1
00303297	311
00303465	1
00303495	136
00303661	1
00303748	136
00303849	1
00304349	136
00304422	1
00304662	1
00304851	266
00305109	1
00305153	274
00305537	1
00305846	1
00306017	1
00306102	162
00306298	1
00306314	1
00306426	274
00306723	1
00306900	1
00307314	163
00307419	1
00307474	1
00307568	1
00307631	1
00307785	1
00308105	1
00308370	1
00308534	183
00309115	1
00309310	1
00309582	1
00309647	174
00309792	1
00309990	1
00310201	339
00310386	1
00310666	1
00311113	1
00311338	1
00311559	1
00311663	1
00311687	158
00311809	1
00312165	183
00312266	1
00312380	1
00312403	174
00312553	174
00312648	1
00312784	174
00312932	88
00312990	1
00313171	1
00313245	162
00313647	88
00313806	136
00313987	1
00314272	1
00314469	162
00314782	1
00315020	1
00315330	1
00315383	78
00315390	136
00315605	1
00315810	1
00315830	263
00315956	1
00315986	164
00316195	1
00316460	164
00316594	164
00316768	1
00316827	336
00316989	1
00317207	1
00317594	162
00317700	1
00317888	1
00318035	305
00318186	1
00318326	1
00318484	1
00318735	295
00318816	1
00319176	162
00319214	183
00319406	1
00319534	115
00319886	1
00319939	1
00320246	1
00320284	162
00320486	302
00320536	1
00320625	295
00320681	1
00320852	339
00321148	1
00321195	217
00321486	1
00321562	218
00321652	1
00321731	173
00321936	1
00321956	190
00322151	1
00322228	169
00322457	1
00322488	263
00322634	210
00322719	1
00322847	1
00323532	217
00323856	1
00324056	217
00324071	1
00324231	1
00324384	190
00324560	1
00324806	1
00324834	339
00325110	1
00325328	1
00325502	1
00325785	136
00326291	339
00326440	190
00326619	1
00326773	1
00327031	1
00327145	1
00327362	1
00327683	190
00327824	295
00328015	1
00328128	1
00328327	307
00328370	1
00328502	1
00328802	1
00328885	1
00329031	342
00329227	288
00329244	1
00329495	1
00329619	190
00329654	1
00329817	1
00329819	190
00329831	1
00330003	1
00330144	1
00330160	342
00330457	192
00330836	339
00330909	183
00331082	1
00331102	1
00331514	1
00331531	266
00331655	1
00331713	1
00331842	1
00331950	1
00332017	1
00332154	1
00332445	1
00332672	1
00332835	1
00333037	217
00333066	1
00333203	217
00333366	285
00333594	1
00333829	289
00334174	230
00334186	1
00334356	340
00334509	263
00334649	1
00334803	1
00334935	1
00334996	1
00335366	1
00335384	1
00335653	263
00335814	288
00335923	1
00335988	339
00336168	1
00336260	1
00336539	1
00336654	153
00336718	1
00336805	1
00336831	1
00336922	183
00337065	1
00337078	340
00337210	1
00337234	1
00337404	1
00337486	295
00337903	1
00338071	1
00338559	1
00338641	1
00338736	1
00338817	1
00338821	263
00339085	1
00339463	229
00339464	1
00339738	1
00339934	1
00339941	1
00340192	1
00340463	295
00340662	1
00340704	1
00340846	1
00340989	180
00341040	1
00341109	276
00341184	1
00341243	295
00341285	1
00341422	183
00341548	162
00341560	1
00341695	1
00341890	263
00341917	1
00342028	1
00342314	1
00342443	1
00342565	342
00342640	1
00342755	1
00342980	1
00343249	1
00343334	1
00343600	1
00343700	24
00343730	175
00343771	180
00343894	136
00343898	1
00344040	339
00344042	1
00344125	1
00344174	1
00344259	1
00344421	1
00344643	1
00344699	1
00344942	295
00345000	1
00345149	1
00345312	1
00345641	1
00345761	1
00345817	1
00345926	295
00346095	1
00346296	190
00346537	1
00346693	342
00346714	1
00346839	1
00346936	88
00346991	1
00347104	1
00347276	1
00347420	1
00347610	1
00347652	183
00347804	183
00347918	1
00348008	340
00348103	1
00348252	1
00348312	1
00348541	1
00348571	339
00348746	1
00348801	230
00349080	162
00349213	290
00349369	88
00349416	1
00349592	1
00349705	340
00349886	339
00349951	183
00350030	1
00350104	1
00350380	1
00350461	1
00350878	342
00350889	1
00351048	1
00351266	1
00351334	162
00351406	1
00351485	160
00351638	263
00351824	1
00351963	1
00352331	1
00352558	1
00352826	1
00353249	1
00353469	263
00353639	1
00353782	310
00353992	229
00354183	292
00354452	1
00354583	303
00354634	1
00354845	1
00354884	1
00355252	229
00355365	1
00355524	1
00355547	217
00355691	229
00355919	191
00355955	1
00356199	263
00356258	183
00356367	339
00356621	353
00356648	1
00356790	190
00356954	1
00357023	1
00357275	342
00357332	1
00357451	242
00357667	1
00357680	210
00357906	339
00358089	182
00358290	173
00358431	1
00358931	1
00359238	1
00359492	274
00359511	1
00359614	295
00359806	183
00359903	309
00360092	1
00360143	190
00360242	233
00360485	295
00360501	1
00360650	1
00360757	1
00360805	1
00360932	1
00361041	1
00361192	306
00361641	1
00361797	1
00361932	339
00362103	310
00362128	1
00362348	1
00362355	295
00362467	1
00362610	1
00362659	173
00363052	1
00363110	1
00363260	1
00363268	1
00363493	1
00363788	1
00364064	1
00364260	1
00364297	1
00364479	1
00364600	1
00364629	1
00364787	1
00364868	1
00365012	242
00365188	1
00365446	1
00365471	190
00365513	92
00365647	1
00365709	263
00365810	183
00365995	1
00366020	1
00366275	1
00366317	190
00366521	210
00366547	1
00366691	55
00366858	1
00367066	191
00367280	263
00367552	1
00367685	1
00367768	1
00367976	263
00368109	1
00368302	163
00368367	1
00368592	1
00368662	1
00368847	1
00368939	242
00369138	339
00369194	1
00369399	217
00369628	1
00369802	217
00369864	1
00370412	1
00370458	219
00371051	1
00371264	1
00371314	263
00371487	1
00371846	263
00371955	1
00372013	295
00372226	1
00372448	339
00372607	1
00372665	1
00372958	1
00372977	1
00373130	274
00373278	305
00373520	1
00373544	1
00373766	1
00374063	282
00374135	1
00374224	285
00374534	183
00374668	1
00374835	1
00375021	1
00375071	173
00375625	285
00375865	1
00375938	339
00376063	303
00376106	1
00376400	1
00376625	1
00376715	295
00376807	1
00376825	295
00376994	339
00377002	1
00377169	342
00377364	1
00377686	333
00377715	1
00378042	1
00378069	1
00378296	1
00378361	1
00378479	295
00378521	1
00378664	1
00378706	160
00378985	263
00379280	1
00379422	263
00379440	1
00379588	190
00379754	1
00379774	1
00380083	1
00380159	1
00380424	1
00380568	263
00380696	282
00380698	183
00380994	1
00381013	1
00381326	1
00381331	183
00381567	274
00381601	1
00381680	1
00381850	183
00382010	183
00382109	288
00382474	1
00382493	183
00382635	1
00382739	344
00383093	183
00383275	183
00383390	1
00383542	1
00383606	263
00383952	1
00384055	1
00384329	162
00384510	162
00384620	1
00384802	285
00384933	306
00385047	183
00385266	1
00385385	1
00385501	276
00385791	274
00386392	1
00386566	183
00386676	1
00386715	183
00386915	1
00387310	1
00387657	1
00387680	1
00387897	340
00387919	1
00388065	1
00388210	210
00388296	1
00388392	282
00388635	1
00388710	190
00389238	1
00389308	253
00389406	1
00389610	263
00389638	1
00389856	183
00390198	197
00390215	1
00390560	1
00390581	197
00390735	196
00390741	1
00390842	1
00390906	263
00391086	1
00391407	1
00391417	1
00391599	1
00392093	1
00392588	1
00392950	1
00392960	1
00393227	1
00393369	217
00393677	1
00393953	1
00394562	1
00394563	183
00394610	276
00394803	190
00394813	1
00395333	274
00395583	1
00395698	1
00395797	263
00395841	1
00396029	190
00396035	1
00396325	1
00396513	183
00396642	145
00396703	1
00396825	276
00396880	183
00397010	289
00397191	118
00397576	1
00397760	276
00397953	1
00398427	1
00398585	217
00398704	1
00399074	1
00399368	183
00399393	1
00399553	1
00399788	1
00400083	229
00400101	1
00400427	1
00400449	210
00400645	263
00400883	1
00401650	1
00401688	1
00401783	1
00402130	1
00402308	1
00402535	339
00402539	1
00402831	183
00402951	173
00403092	354
00403149	1
00403334	321
00403401	1
00403466	1
00403609	173
00403783	276
00403911	1
00403967	1
00404202	24
00404222	1
00404403	190
00404642	1
00404726	210
00405079	183
00405206	339
00405236	1
00405360	217
00405540	1
00405853	1
00406053	1
